,FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene,Second
0,2.4644791635471712,1.12380828855623,0.9343310978607703,0.5492596808136923,0.2504637048664369,0.20823483037552015,0.04280408710064527,0.01951876428062831,0.016227846550781452,1.5594696186068793,0.7111218098587744,0.5912247027226675,0.026245678957712272,0.011968091265580103,0.009950237923437317,0.4511595850063095,0.2057298307044143,0.17104321132183345,0.05260907840924418,0.023989863352898478,0.01994510593332609,0.2809478142472626,0.1281128633477131,0.10651267968092068,001,001,2
1,11.889785989738831,8.93641046008625,6.086088126536573,2.6498824393673384,1.9916621854757075,1.3564094479810995,0.20650669019260554,0.1552112500517297,0.10570568017932001,7.523601861605625,5.6547690960634,3.8511461853247777,0.12662127989486532,0.09516905780294094,0.06481430942493731,2.1766022583148565,1.6359429181852356,1.114148999146055,0.253810497834542,0.19076498010019963,0.12991933232404693,1.355422044176421,1.0187406017116767,0.6938071060847413,001,001,4
2,13.532284133949315,5.84607927596498,16.719973041111256,3.0159468069504847,1.302918557651185,3.7263885982953124,0.23503427308615307,0.10153710781045037,0.2903993642786694,8.5629395003217,3.6992737263488458,10.580040751501969,0.1441132025774022,0.06225831490394837,0.1780607647690237,2.4772859857629945,1.0702118074572422,3.060839876482609,0.2888728002203095,0.12479587880677852,0.35692019057422797,1.5426649595746709,0.6664463708164536,1.9060578598735114,001,001,6
3,50.446569645474604,6.217519277910918,4.427952188584024,11.243051737450267,1.3857015731971962,0.9868598776306089,0.8761767569281165,0.10798843043921104,0.07690649365641268,31.92150856404762,3.934313002286851,2.801913285727885,0.5372350032478408,0.06621399656975524,0.047155850737397004,9.234995273196102,1.138209427242091,0.8106025408444647,1.076879682006945,0.13272498467029065,0.09452321095962637,5.750851412259579,0.7087901074624468,0.5047815000323943,001,001,8
4,162.84431215896913,92.77933337545932,152.53460856597522,36.29319177933666,20.677775568037163,33.995463079279766,2.828346948352387,1.6114295976546074,2.649283778696349,103.04439215037273,58.708774565350225,96.52063257960268,1.7342242532336107,0.988061345252889,1.6244301942481276,29.811074640432143,16.98463763134211,27.923729978176024,3.476227072064589,1.9805544702911138,3.2561464916637957,18.564065884740334,10.576738202824068,17.38877143192714,001,001,10
5,13.27234056604971,1.7525637001622547,5.374930643964048,2.958013056385114,0.39059473206162637,1.1979134307841641,0.23051946635288237,0.03043924671012133,0.0933540047110808,8.398452779279406,1.1089847646122255,3.401140965348091,0.14134491160092125,0.01866407511483343,0.057240777762705905,2.4296994474173923,0.3208328653605761,0.9839610391670426,0.2833238015726144,0.03741186473907117,0.11473829922154613,1.5130316892642808,0.19979026326239227,0.6127359640479999,001,001,12
6,90.62483930433517,4.81015969020969,4.238410041039799,20.19760241691915,1.0720426511153824,0.9446165261747372,1.5740094590540636,0.0835448306454615,0.07361444772931863,57.34545687246913,3.0437660047950432,2.681975075288714,0.9651168787126106,0.05122620180030318,0.04513730563180263,16.590225430415856,0.8805713116788355,0.775904030143917,1.934562623739079,0.10268216994728564,0.09047706691035746,10.331128335619207,0.5483527193634368,0.4831739113589896,001,001,14
7,6.179900618368656,4.027962959584503,6.576049294055149,1.3773174840807938,0.8977140818374163,1.4656073338718936,0.10733505409764563,0.06995931631738894,0.11421552712814578,3.9105087204261757,2.548808670513273,4.161183115780428,0.06581337347835109,0.04289613166726465,0.0700321922516852,1.1313227718066676,0.7373785602034513,1.2038436820121603,0.1319219415613265,0.08598466657962717,0.14037850189637716,0.7045016231730923,0.45918318405887104,0.7496621204490485,001,001,16
8,3.2940288957185118,1.888212307729468,11.274252200121069,0.7341418367883988,0.42082680380997534,2.512698121554175,0.05721204782327194,0.03279524748273437,0.1958158463283467,2.0843909178320974,1.1948202975043718,7.134105266001407,0.03508003887924911,0.020108676415542558,0.12006610082541096,0.6030210080786296,0.3456653615741825,2.0639196383158507,0.07031742325933076,0.040307546852049625,0.24067073756371435,0.37551553772796054,0.21525404983658109,1.2852518940907711,001,001,18
9,23.058417518005292,4.3743254398815825,4.385922550556394,5.13904082994333,0.9749080578256251,0.9774927115739817,0.4004880732784139,0.07597508224243438,0.07617650562745076,14.590872629146533,2.767979427985748,2.7753178311785343,0.2455625644565311,0.046584748148734915,0.0467082525581543,4.221186460896433,0.8007853664706733,0.8029083901571519,0.4922265577001016,0.09337844419950904,0.09362600697616705,2.628633302122081,0.4986681118342787,0.4999901692263156,001,001,20
